Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,PercentDD,Trades,ReEntryExtension,PTAsTimeREExt,CloseBreakEvenAfter,Pair
11708,375000807.00,616.09,2.45454,1.47509,0.68583,-0.11392,375000807,0.90,251,0.6,2,3,NZDCAD
548,178000807.00,569.51,0.75935,1.35586,0.63409,-0.11955,178000807,0.90,750,0.6,0.6,2,NZDCAD
6872,405000807.00,658.58,1.29387,1.37420,0.73327,-0.20160,405000807,0.90,509,0.6,0.7,3,NZDCAD
12080,360000807.00,754.36,1.22065,1.33731,0.83990,-0.40833,360000807,0.90,618,0.6,0.5,4,NZDCAD
6128,198000807.00,930.28,1.39892,1.53880,1.03577,-0.00554,198000807,0.90,665,0.6,0.5,3,NZDCAD
9104,365000807.00,677.68,1.99906,1.46427,0.75453,-0.11919,365000807,0.90,339,0.6,1.3,3,NZDCAD
15800,522000807.00,1001.49,3.44155,1.56893,1.11507,-0.27029,522000807,0.90,291,0.6,1.5,4,NZDCAD
7616,405000807.00,807.03,1.79739,1.55749,0.89856,-0.11240,405000807,0.90,449,0.6,0.9,3,NZDCAD
7988,288000807.00,755.69,1.85218,1.50259,0.84147,-0.12320,288000807,0.90,408,0.6,1,3,NZDCAD
10592,470000807.00,514.98,1.86587,1.36095,0.57344,-0.22045,470000807,0.90,276,0.6,1.7,3,NZDCAD
10964,373000807.00,414.00,1.52206,1.26902,0.46123,-0.28370,373000807,0.90,272,0.6,1.8,3,NZDCAD
16265,805000906.00,606.65,5.14110,1.49869,0.68291,-0.11321,805000906,0.89,118,0.9,1.6,4,NZDCAD
15056,409000806.00,920.21,3.03700,1.60722,1.03819,-0.33608,409000806,0.89,303,0.6,1.3,4,NZDCAD
14684,402000807.00,1002.22,3.15164,1.57153,1.13189,-0.20161,402000807,0.89,318,0.6,1.2,4,NZDCAD
12452,402000806.00,718.32,1.31560,1.37837,0.81578,-0.52873,402000806,0.88,546,0.6,0.6,4,NZDCAD
9941,550000906.00,375.00,2.86260,1.32042,0.43466,-0.11616,550000906,0.86,131,0.9,1.5,3,NZDCAD
15521,794000806.00,688.58,5.69074,1.64258,0.82563,-0.09306,794000806,0.83,121,0.9,1.4,4,NZDCAD
22217,795000806.00,903.21,8.28633,1.70354,1.09206,-0.11663,795000806,0.83,109,0.9,1.6,5,NZDCAD
15893,960000806.00,603.35,4.86573,1.51989,0.73036,-0.10746,960000806,0.83,124,0.9,1.5,4,NZDCAD
13537,276000707.00,1369.77,2.50874,1.66909,1.66671,-0.15436,276000707,0.82,546,0.5,0.9,4,NZDCAD
7585,231000707.00,650.02,1.04842,1.30109,0.79094,-0.33441,231000707,0.82,620,0.5,0.9,3,NZDCAD
1633,230000707.00,475.40,0.57139,1.26553,0.57846,-0.27841,230000707,0.82,832,0.5,0.9,2,NZDCAD
7957,230000707.00,808.79,1.37784,1.39856,0.98450,-0.24480,230000707,0.82,587,0.5,1,3,NZDCAD
889,231000707.00,585.53,0.62960,1.31261,0.71310,-0.19675,231000707,0.82,930,0.5,0.7,2,NZDCAD
20977,409000707.00,2279.59,5.75654,2.20570,2.77647,-0.00274,409000707,0.82,396,0.5,1.3,5,NZDCAD
15428,407000806.00,687.80,2.26997,1.40354,0.84542,-0.65068,407000806,0.81,303,0.6,1.4,4,NZDCAD
18745,232000707.00,2156.94,3.32348,2.10137,2.67504,-0.00443,232000707,0.81,649,0.5,0.7,5,NZDCAD
16482,268000707.00,1841.23,3.39710,1.81138,2.30869,0.00059,268000707,0.80,542,0.4,1.7,4,NZDCAD
16544,630000806.00,787.34,3.01663,1.48862,0.98748,-0.58363,630000806,0.80,261,0.6,1.7,4,NZDCAD
7151,111000807.00,1913.20,1.07122,1.63843,2.42196,-0.00091,111000807,0.79,1786,0.3,0.8,3,NZDCAD
14932,69000708.00,3995.47,1.60848,1.72816,5.08304,0.00029,69000708,0.79,2484,0.2,1.3,4,NZDCAD
14653,271000707.00,1503.77,3.24088,1.76756,1.91754,-0.17500,271000707,0.78,464,0.5,1.2,4,NZDCAD
6097,231000707.00,733.48,0.79295,1.34301,0.93643,-0.34253,231000707,0.78,925,0.5,0.5,3,NZDCAD
145,232000707.00,871.60,0.75138,1.43338,1.11277,-0.00110,232000707,0.78,1160,0.5,0.5,2,NZDCAD
12173,425000806.00,755.97,2.59784,1.62960,0.98309,-0.12655,425000806,0.77,291,0.9,0.5,4,NZDCAD
18032,290000706.00,969.75,1.58197,1.48565,1.26207,-0.45533,290000706,0.77,613,0.6,0.5,5,NZDCAD
9042,267000607.00,1343.31,1.78632,1.74956,1.78689,0.00116,267000607,0.75,752,0.4,1.3,3,NZDCAD
19613,824000706.00,937.76,5.51624,1.80827,1.24805,-0.09194,824000706,0.75,170,0.9,0.9,5,NZDCAD
18125,549000706.00,884.84,3.21760,1.83006,1.17776,-0.12655,549000706,0.75,275,0.9,0.5,5,NZDCAD
15149,640000706.00,662.60,5.05802,1.63330,0.88215,-0.16547,640000706,0.75,131,0.9,1.3,4,NZDCAD
1757,359000706.00,380.18,1.40807,1.38967,0.50615,-0.03469,359000706,0.75,270,0.9,0.9,2,NZDCAD
10158,192000707.00,1294.77,1.89294,1.57564,1.72381,-0.00009,192000707,0.75,684,0.4,1.6,3,NZDCAD
2129,362000706.00,351.61,1.32683,1.42482,0.46831,-0.04861,362000706,0.75,265,0.9,1,2,NZDCAD
7554,196000707.00,1467.88,1.47823,1.61663,1.95537,0.00106,196000707,0.75,993,0.4,0.9,3,NZDCAD
8453,426000706.00,503.13,2.89155,1.56380,0.67032,-0.12229,426000706,0.75,174,0.9,1.1,3,NZDCAD
7182,177000607.00,1505.44,1.41755,1.61464,2.01804,-0.00042,177000607,0.75,1062,0.4,0.8,3,NZDCAD
21380,412000706.00,1451.52,5.18400,1.91320,1.96728,-0.48089,412000706,0.74,280,0.6,1.4,5,NZDCAD
17288,525000706.00,482.94,2.24623,1.36929,0.66278,-0.66667,525000706,0.73,215,0.6,1.9,4,NZDCAD
6066,228000707.00,1559.63,1.07044,1.58196,2.14674,-0.00042,228000707,0.73,1457,0.4,0.5,3,NZDCAD
16854,278000607.00,1900.77,3.64132,2.10066,2.62049,-0.01135,278000607,0.73,522,0.4,1.8,4,NZDCAD
18869,683000706.00,1187.10,5.29955,2.16895,1.63946,-0.10258,683000706,0.72,224,0.9,0.7,5,NZDCAD
21473,778000706.00,780.48,6.45025,1.72737,1.08047,-0.09759,778000706,0.72,121,0.9,1.4,5,NZDCAD
13661,778000706.00,565.53,3.44835,1.53667,0.78302,-0.10406,778000706,0.72,164,0.9,0.9,4,NZDCAD
9569,634000706.00,457.74,3.31696,1.55373,0.63377,-0.07507,634000706,0.72,138,0.9,1.4,3,NZDCAD
21101,795000706.00,833.04,6.71807,1.64939,1.15509,-0.11896,795000706,0.72,124,0.9,1.3,5,NZDCAD
6624,549000706.00,458.40,2.08364,1.47366,0.63725,-0.10599,549000706,0.72,220,1,0.6,3,NZDCAD
12576,560000706.00,648.79,3.26025,1.61031,0.90243,-0.07883,560000706,0.72,199,1,0.6,4,NZDCAD
7709,525000706.00,544.64,2.66980,1.58825,0.76196,-0.13133,525000706,0.71,204,0.9,0.9,3,NZDCAD
7337,432000706.00,470.70,2.16912,1.47665,0.65876,-0.14724,432000706,0.71,217,0.9,0.8,3,NZDCAD
6531,430000706.00,697.43,1.60698,1.52950,0.97752,-0.09450,430000706,0.71,434,0.7,0.6,3,NZDCAD
7244,205000706.00,888.76,1.81380,1.65944,1.24996,-0.00603,205000706,0.71,490,0.6,0.8,3,NZDCAD
9476,362000706.00,628.56,1.92220,1.47512,0.88495,-0.19787,362000706,0.71,327,0.6,1.4,3,NZDCAD
7647,428000706.00,517.58,1.55898,1.37513,0.73547,-0.23022,428000706,0.70,332,0.7,0.9,3,NZDCAD
920,208000706.00,679.01,0.98550,1.51915,0.96715,-0.00079,208000706,0.70,689,0.6,0.7,2,NZDCAD
6500,287000706.00,728.19,1.21365,1.46937,1.04325,-0.25619,287000706,0.70,600,0.6,0.6,3,NZDCAD
16172,412000606.00,909.07,3.14557,1.56049,1.34063,-0.46947,412000606,0.68,289,0.6,1.6,4,NZDCAD
7368,525000705.00,426.61,2.49480,1.51260,0.63130,-0.09211,525000705,0.68,171,1,0.8,3,NZDCAD
3059,98000607.00,1218.31,0.71330,1.42795,1.80274,-0.00017,98000607,0.68,1708,0.3,1.3,2,NZDCAD
14064,1016000705.00,543.19,4.41618,1.63239,0.80426,-0.10621,1016000705,0.68,123,1,1,4,NZDCAD
9228,731000705.00,402.39,3.43923,1.60595,0.59600,-0.11517,731000705,0.68,117,1,1.3,3,NZDCAD
22124,637000606.00,1597.71,6.54799,2.03018,2.38803,-0.39013,637000606,0.67,244,0.6,1.6,5,NZDCAD
21845,770000606.00,913.15,8.08097,1.90704,1.37353,-0.11570,770000606,0.66,113,0.9,1.5,5,NZDCAD
10220,445000606.00,733.92,2.29350,1.56588,1.10862,-0.14368,445000606,0.66,320,0.6,1.6,3,NZDCAD
21504,1410000605.00,715.38,7.37505,1.84793,1.08889,-0.08254,1410000605,0.66,97,1,1.4,5,NZDCAD
3028,70000608.00,1849.98,0.52902,1.43461,2.81674,0.00043,70000608,0.66,3497,0.2,1.3,2,NZDCAD
12793,276000606.00,1336.19,2.01841,1.72439,2.03949,-0.21784,276000606,0.66,662,0.5,0.7,4,NZDCAD
14436,1015000605.00,559.93,4.82698,1.66234,0.85629,-0.08567,1015000605,0.65,116,1,1.1,4,NZDCAD
10344,765000605.00,446.54,4.55653,1.73807,0.68324,-0.04050,765000605,0.65,98,1,1.6,3,NZDCAD
22248,2223000605.00,586.97,6.59517,1.65212,0.89821,-0.10577,2223000605,0.65,89,1,1.6,5,NZDCAD
16296,1666000605.00,505.75,5.74716,1.70481,0.77392,-0.09024,1666000605,0.65,88,1,1.6,4,NZDCAD
8484,746000605.00,393.84,3.10110,1.62359,0.60288,-0.08545,746000605,0.65,127,1,1.1,3,NZDCAD
4547,115000607.00,1032.46,0.72760,1.42850,1.59080,0.00043,115000607,0.65,1419,0.3,1.7,2,NZDCAD
12917,653000606.00,816.19,3.48799,1.78030,1.26836,-0.11399,653000606,0.64,234,0.9,0.7,4,NZDCAD
17226,322000507.00,1763.64,3.54857,1.93743,2.78506,-0.00262,322000507,0.63,497,0.4,1.9,4,NZDCAD
17598,322000507.00,1905.18,3.75775,1.98077,3.01548,-0.00665,322000507,0.63,507,0.4,2,4,NZDCAD
300,500000605.00,278.43,0.96343,1.30863,0.44179,-0.10759,500000605,0.63,289,1,0.5,2,NZDCAD
6252,536000605.00,463.16,1.96254,1.54392,0.73491,-0.10010,536000605,0.63,236,1,0.5,3,NZDCAD
12204,500000605.00,596.88,2.66464,1.68733,0.94740,-0.08495,500000605,0.63,224,1,0.5,4,NZDCAD
19644,784000605.00,900.64,6.87512,2.18541,1.43059,-0.07066,784000605,0.63,131,1,0.9,5,NZDCAD
13692,784000605.00,554.62,4.23374,1.66462,0.88096,-0.07535,784000605,0.63,131,1,0.9,4,NZDCAD
7740,732000605.00,417.77,2.71279,1.66485,0.66364,-0.10597,732000605,0.63,154,1,0.9,3,NZDCAD
20760,782000605.00,509.21,4.71491,1.52280,0.80899,-0.09104,782000605,0.63,108,1,1.2,5,NZDCAD
21132,792000605.00,611.43,6.23908,1.78473,0.97148,-0.08193,792000605,0.63,98,1,1.3,5,NZDCAD
11336,375000606.00,570.84,2.06079,1.45976,0.91485,-0.33137,375000606,0.62,277,0.6,1.9,3,NZDCAD
6438,175000607.00,1543.58,1.20217,1.62819,2.48628,-0.00061,175000607,0.62,1284,0.4,0.6,3,NZDCAD
9817,272000606.00,692.44,1.52857,1.43525,1.11855,-0.25089,272000606,0.62,453,0.5,1.5,3,NZDCAD
8112,629000605.00,315.30,2.28478,1.49128,0.51092,-0.10449,629000605,0.62,138,1,1,3,NZDCAD
20016,784000605.00,737.75,6.09711,1.87075,1.19547,-0.09115,784000605,0.62,121,1,1,5,NZDCAD
20388,776000605.00,715.20,6.32920,1.78346,1.15970,-0.07878,776000605,0.62,113,1,1.1,5,NZDCAD
3152,288000606.00,432.55,0.92032,1.37152,0.70831,-0.21434,288000606,0.61,470,0.6,1.3,2,NZDCAD
5632,71000607.00,1568.26,0.56433,1.49126,2.61381,0.00105,71000607,0.60,2779,0.2,2,2,NZDCAD
11305,279000506.00,466.38,1.24701,1.31159,0.79285,-0.51086,279000506,0.59,374,0.5,1.9,3,NZDCAD
2687,107000507.00,1204.58,0.66996,1.45805,2.05168,0.00010,107000507,0.59,1798,0.3,1.2,2,NZDCAD
18900,777000605.00,655.44,4.02110,1.67034,1.14672,-0.09001,777000605,0.57,163,1,0.7,5,NZDCAD
12948,777000505.00,529.73,3.15316,1.60190,0.93169,-0.09881,777000505,0.57,168,1,0.7,4,NZDCAD
12483,430000606.00,760.38,1.92990,1.51136,1.34676,-0.38904,430000606,0.56,394,0.7,0.6,4,NZDCAD
18156,765000505.00,895.62,3.81115,2.22326,1.59454,-0.09308,765000505,0.56,235,1,0.5,5,NZDCAD
8856,634000505.00,437.78,3.21897,1.65883,0.79602,-0.09498,634000505,0.55,136,1,1.2,3,NZDCAD
15924,979000505.00,527.93,5.86589,1.75032,0.96101,-0.13176,979000505,0.55,90,1,1.5,4,NZDCAD
15180,787000505.00,695.84,6.62705,1.96722,1.28306,-0.09024,787000505,0.54,105,1,1.3,4,NZDCAD
7771,739000505.00,416.29,3.35718,1.68113,0.77494,-0.10987,739000505,0.54,124,1.1,0.9,3,NZDCAD
13723,784000505.00,584.15,4.74919,1.79769,1.08760,-0.10897,784000505,0.54,123,1.1,0.9,4,NZDCAD
18931,768000505.00,594.43,4.24593,1.68286,1.11009,-0.09342,768000505,0.54,140,1.1,0.7,5,NZDCAD
22620,1370000505.00,585.09,6.72517,1.65770,1.09942,-0.14298,1370000505,0.53,87,1,1.7,5,NZDCAD
21907,2188000505.00,547.37,7.39689,1.69216,1.02947,-0.03373,2188000505,0.53,74,1.1,1.5,5,NZDCAD
18528,752000505.00,716.32,3.83059,1.79528,1.35543,-0.08489,752000505,0.53,187,1,0.6,5,NZDCAD
672,485000505.00,341.19,1.24522,1.45067,0.64586,-0.05005,485000505,0.53,274,1,0.6,2,NZDCAD
13320,636000505.00,651.65,4.04752,1.77546,1.23475,-0.10246,636000505,0.53,161,1,0.8,4,NZDCAD
19272,753000505.00,978.01,6.39222,2.28471,1.85313,-0.10792,753000505,0.53,153,1,0.8,5,NZDCAD
9600,715000505.00,327.78,2.90071,1.45977,0.62141,-0.11206,715000505,0.53,113,1,1.4,3,NZDCAD
1416,499000505.00,234.94,0.95117,1.28762,0.44547,-0.15885,499000505,0.53,247,1,0.8,2,NZDCAD
23426,2245000505.00,742.54,13.50073,2.41641,1.42473,-0.02265,2245000505,0.52,55,1.2,1.9,5,NZDCAD
331,493000505.00,315.96,1.23422,1.40995,0.60637,-0.05575,493000505,0.52,256,1.1,0.5,2,NZDCAD
2191,444000505.00,258.95,1.54137,1.42404,0.49723,-0.06602,444000505,0.52,168,1.1,1,2,NZDCAD
19675,735000505.00,771.86,6.65397,2.05830,1.48309,-0.10253,735000505,0.52,116,1.1,0.9,5,NZDCAD
19303,752000505.00,720.72,5.50168,1.95487,1.38520,-0.12490,752000505,0.52,131,1.1,0.8,5,NZDCAD
13351,633000505.00,654.14,4.57441,1.89357,1.25724,-0.14070,633000505,0.52,143,1.1,0.8,4,NZDCAD
7399,739000505.00,475.11,3.44283,1.81089,0.91315,-0.06067,739000505,0.52,138,1.1,0.8,3,NZDCAD
21535,1470000505.00,687.62,7.81386,1.90491,1.32194,-0.08046,1470000505,0.52,88,1.1,1.4,5,NZDCAD
15769,374000506.00,1490.64,3.94349,1.94226,2.90500,-0.00519,374000506,0.51,378,0.5,1.5,4,NZDCAD
22651,1530000505.00,441.28,6.89500,1.64484,0.87105,-0.11277,1530000505,0.51,64,1.1,1.7,5,NZDCAD
7306,435000505.00,544.80,1.98832,1.56353,1.09161,-0.14102,435000505,0.50,274,0.8,0.8,3,NZDCAD
8019,288000506.00,743.41,2.42944,1.77523,1.50494,-0.00997,288000506,0.49,306,0.7,1,3,NZDCAD
4206,138000406.00,808.98,0.91617,1.53930,1.64197,-0.00272,138000406,0.49,883,0.4,1.6,2,NZDCAD
3090,234000406.00,877.78,0.85056,1.48487,1.78654,-0.00052,234000406,0.49,1032,0.4,1.3,2,NZDCAD
3834,190000406.00,802.61,0.90690,1.52148,1.64120,-0.00152,190000406,0.49,885,0.4,1.5,2,NZDCAD
21938,1738000405.00,476.12,8.50214,1.82997,0.97402,-0.03749,1738000405,0.49,56,1.2,1.5,5,NZDCAD
21194,1490000405.00,515.31,8.05172,1.83120,1.05467,-0.07105,1490000405,0.49,64,1.2,1.3,5,NZDCAD
17660,634000406.00,844.65,4.14044,1.70416,1.73922,-0.30746,634000406,0.49,204,0.6,2,4,NZDCAD
15552,979000405.00,609.04,6.03010,1.89135,1.26111,-0.12601,979000405,0.48,101,1,1.4,4,NZDCAD
14808,782000405.00,545.03,5.04657,1.64820,1.12864,-0.11883,782000405,0.48,108,1,1.2,4,NZDCAD
8794,543000505.00,461.66,2.34345,1.53280,0.95822,-0.21647,543000505,0.48,197,0.8,1.2,3,NZDCAD
11739,703000405.00,476.29,2.58853,1.58329,0.99182,-0.11975,703000405,0.48,184,0.7,2,3,NZDCAD
23364,1530000405.00,856.94,11.12909,2.16773,1.78373,-0.09394,1530000405,0.48,77,1,1.9,5,NZDCAD
1695,287000405.00,475.79,1.01882,1.44804,0.99142,-0.10200,287000405,0.48,467,0.7,0.9,2,NZDCAD
14095,752000405.00,508.22,4.88673,1.68244,1.07152,-0.10423,752000405,0.47,104,1.1,1,4,NZDCAD
12235,764000405.00,560.73,2.89036,1.62475,1.18235,-0.13108,764000405,0.47,194,1.1,0.5,4,NZDCAD
18187,764000405.00,662.30,3.37908,1.65038,1.39741,-0.11868,764000405,0.47,196,1.1,0.5,5,NZDCAD
20419,1432000405.00,663.92,6.70626,1.67531,1.40144,-0.08890,1432000405,0.47,99,1.1,1.1,5,NZDCAD
2408,288000406.00,462.68,0.88977,1.37298,0.98052,-0.23532,288000406,0.47,520,0.6,1.1,2,NZDCAD
20047,758000405.00,695.63,6.56255,1.86375,1.49627,-0.09300,758000405,0.46,106,1.1,1,5,NZDCAD
15211,1051000405.00,368.01,4.32953,1.50138,0.79220,-0.12542,1051000405,0.46,85,1.1,1.3,4,NZDCAD
14467,1432000405.00,479.99,4.79990,1.57809,1.03482,-0.10082,1432000405,0.46,100,1.1,1.1,4,NZDCAD
15583,1708000405.00,547.65,6.29483,1.83025,1.20257,-0.10528,1708000405,0.46,87,1.1,1.4,4,NZDCAD
20822,1340000405.00,756.58,9.69974,2.19060,1.67008,-0.10790,1340000405,0.45,78,1.2,1.2,5,NZDCAD
17753,1060000405.00,677.47,7.13126,1.83178,1.50175,-0.17949,1060000405,0.45,95,0.9,2,4,NZDCAD
21163,1528000405.00,566.42,6.66377,1.60512,1.26053,-0.07302,1528000405,0.45,85,1.1,1.3,5,NZDCAD
1292,200000406.00,515.16,0.80873,1.39015,1.16260,-0.23721,200000406,0.44,637,0.6,0.8,2,NZDCAD
10251,375000405.00,545.23,2.52421,1.59278,1.23127,-0.13493,375000405,0.44,216,0.7,1.6,3,NZDCAD
7275,269000405.00,674.42,1.91597,1.65760,1.53260,-0.14008,269000405,0.44,352,0.7,0.8,3,NZDCAD
13227,453000405.00,744.59,2.40190,1.60113,1.69576,-0.34520,453000405,0.44,310,0.7,0.8,4,NZDCAD
8763,477000405.00,436.63,1.66019,1.44416,0.99966,-0.35031,477000405,0.44,263,0.7,1.2,3,NZDCAD
17319,660000405.00,651.32,4.14854,1.65755,1.49303,-0.39168,660000405,0.44,157,0.7,1.9,4,NZDCAD
1230,150000306.00,973.87,0.73834,1.48202,2.23452,-0.00232,150000306,0.44,1319,0.4,0.8,2,NZDCAD
5849,780000405.00,80.81,0.58137,1.12630,0.18545,-0.24535,780000405,0.44,139,0.9,2,2,NZDCAD
13134,163000406.00,1924.43,2.06928,1.76772,4.43213,-0.00818,163000406,0.43,930,0.4,0.8,4,NZDCAD
858,139000306.00,1012.46,0.72215,1.45883,2.33771,-0.00146,139000306,0.43,1402,0.4,0.7,2,NZDCAD
23736,1357000405.00,555.57,8.68078,1.71910,1.29154,-0.08576,1357000405,0.43,64,1,2,5,NZDCAD
16916,633000405.00,829.98,3.60861,1.76376,1.93776,-0.50130,633000405,0.43,230,0.6,1.8,4,NZDCAD
8391,436000405.00,607.70,2.13979,1.65656,1.42757,-0.16169,436000405,0.43,284,0.7,1.1,3,NZDCAD
3524,259000405.00,543.63,1.17415,1.60225,1.30655,0.00033,259000405,0.42,463,0.6,1.4,2,NZDCAD
9786,168000406.00,1256.38,1.76210,1.74377,3.06816,0.00018,168000406,0.41,713,0.4,1.5,3,NZDCAD
20078,1548000305.00,533.74,6.27929,1.72609,1.31476,-0.09677,1548000305,0.41,85,1.2,1,5,NZDCAD
114,147000406.00,1104.52,0.64179,1.51651,2.75146,-0.00117,147000406,0.40,1721,0.4,0.5,2,NZDCAD
18590,852000405.00,741.61,5.53440,2.17634,1.84991,-0.07491,852000405,0.40,134,1.2,0.6,5,NZDCAD
17412,1115000405.00,569.16,7.11450,1.86496,1.42187,-0.16602,1115000405,0.40,80,1,1.9,4,NZDCAD
22992,1430000405.00,865.30,10.55244,2.18901,2.16174,-0.09119,1430000405,0.40,82,1,1.8,5,NZDCAD
17040,1367000405.00,552.05,6.41919,1.77296,1.37916,-0.17250,1367000405,0.40,86,1,1.8,4,NZDCAD
12638,776000405.00,501.16,3.52930,1.74388,1.26422,-0.08548,776000405,0.40,142,1.2,0.6,4,NZDCAD
6593,489000405.00,498.30,1.90920,1.60277,1.25926,-0.27320,489000405,0.40,261,0.9,0.6,3,NZDCAD
641,489000405.00,391.33,1.06921,1.46043,0.98893,-0.15278,489000405,0.40,366,0.9,0.6,2,NZDCAD
2563,577000405.00,228.40,1.57517,1.36192,0.58274,-0.07077,577000405,0.39,145,1.1,1.1,2,NZDCAD
22279,1470000305.00,642.28,10.03563,2.11670,1.64266,-0.11414,1470000305,0.39,64,1.1,1.6,5,NZDCAD
23023,2827000305.00,654.99,12.12944,2.28806,1.68149,-0.12897,2827000305,0.39,54,1.1,1.8,5,NZDCAD
21566,1471000304.00,501.60,7.26957,1.78960,1.30683,-0.16851,1471000304,0.38,69,1.2,1.4,5,NZDCAD
11646,259000306.00,1128.22,1.90256,1.70486,2.94690,-0.01650,259000306,0.38,593,0.4,2,3,NZDCAD
1323,269000305.00,422.38,0.94917,1.41558,1.11496,-0.15018,269000305,0.38,445,0.7,0.8,2,NZDCAD
3927,315000305.00,351.69,1.10943,1.44779,0.92841,-0.11594,315000305,0.38,317,0.7,1.5,2,NZDCAD
5787,539000305.00,272.00,1.13808,1.33116,0.71846,-0.12711,539000305,0.38,239,0.7,2,2,NZDCAD
7027,732000405.00,406.30,2.57152,1.58393,1.07365,-0.13537,732000405,0.38,158,1.1,0.7,3,NZDCAD
17629,385000306.00,1361.30,4.41981,2.05108,3.60848,0.00317,385000306,0.38,308,0.5,2,4,NZDCAD
17722,905000305.00,556.41,4.24741,1.61933,1.47605,-0.24728,905000305,0.38,131,0.8,2,4,NZDCAD
16234,715000405.00,718.06,4.78707,1.79629,1.90608,-0.24441,715000405,0.38,150,0.8,1.6,4,NZDCAD
4671,495000305.00,382.06,1.36939,1.54191,1.01752,-0.01311,495000305,0.38,279,0.7,1.7,2,NZDCAD
23333,1186000405.00,945.90,11.39639,2.32244,2.52193,-0.17785,1186000405,0.38,83,0.9,1.9,5,NZDCAD
14498,780000304.00,392.07,4.66750,1.73606,1.05135,-0.11270,780000304,0.37,84,1.2,1.1,4,NZDCAD
703,362000305.00,340.69,1.31541,1.46655,0.91650,-0.10108,362000305,0.37,259,1.1,0.6,2,NZDCAD
8515,732000305.00,405.44,3.43593,1.66915,1.09204,-0.16925,732000305,0.37,118,1.1,1.1,3,NZDCAD
8887,714000305.00,441.18,3.93911,1.73389,1.18875,-0.19611,714000305,0.37,112,1.1,1.2,3,NZDCAD
12979,762000405.00,484.98,3.43957,1.64254,1.31168,-0.10714,762000405,0.37,141,1.1,0.7,4,NZDCAD
18559,752000305.00,729.50,4.34226,1.96053,1.97782,-0.10749,752000305,0.37,168,1.1,0.6,5,NZDCAD
11026,670000405.00,359.41,2.38020,1.43866,0.97594,-0.31990,670000405,0.37,151,0.8,1.8,3,NZDCAD
18218,1315000304.00,519.82,3.73971,1.88032,1.42327,-0.06352,1315000304,0.37,139,1.2,0.5,5,NZDCAD
12607,495000305.00,631.48,3.50822,1.82858,1.73212,-0.12891,495000305,0.36,180,1.1,0.6,4,NZDCAD
19334,794000304.00,553.74,5.12722,1.86318,1.51989,-0.09503,794000304,0.36,108,1.2,0.8,5,NZDCAD
19706,1335000304.00,603.12,6.77663,2.12684,1.65629,-0.08144,1335000304,0.36,89,1.2,0.9,5,NZDCAD
7058,753000304.00,394.49,2.87949,1.70445,1.08344,-0.10139,753000304,0.36,137,1.2,0.7,3,NZDCAD
1478,753000304.00,259.28,1.67277,1.52155,0.71213,-0.03952,753000304,0.36,155,1.2,0.8,2,NZDCAD
13754,774000304.00,528.90,5.56737,1.98574,1.45382,-0.08145,774000304,0.36,95,1.2,0.9,4,NZDCAD
7802,753000304.00,374.09,3.37018,1.63018,1.02829,-0.08455,753000304,0.36,111,1.2,0.9,3,NZDCAD
13382,777000304.00,407.43,3.99441,1.76043,1.12002,-0.10073,777000304,0.36,102,1.2,0.8,4,NZDCAD
15614,1896000304.00,507.94,6.86405,1.98587,1.39667,-0.10869,1896000304,0.36,74,1.2,1.4,4,NZDCAD
14870,1240000304.00,496.23,6.20288,2.00833,1.36563,-0.05482,1240000304,0.36,80,1.2,1.2,4,NZDCAD
1850,753000304.00,259.66,1.68610,1.46191,0.71483,-0.05180,753000304,0.36,154,1.2,0.9,2,NZDCAD
951,249000305.00,427.34,0.86858,1.41415,1.18131,-0.20395,249000305,0.36,492,0.7,0.7,2,NZDCAD
3555,367000305.00,436.21,1.29439,1.55477,1.20777,-0.00720,367000305,0.36,337,0.7,1.4,2,NZDCAD
579,287000305.00,463.62,0.84757,1.42674,1.28519,-0.20075,287000305,0.36,547,0.7,0.6,2,NZDCAD
20791,938000304.00,486.78,5.66023,1.73747,1.35363,-0.12514,938000304,0.36,86,1.1,1.2,5,NZDCAD
14839,938000304.00,486.78,5.66023,1.73747,1.35363,-0.12514,938000304,0.36,86,1.1,1.2,4,NZDCAD
18962,1055000304.00,661.59,5.80342,2.42772,1.84539,-0.09614,1055000304,0.36,114,1.2,0.7,5,NZDCAD
11367,660000305.00,332.09,1.67722,1.35153,0.93981,-0.39981,660000305,0.35,198,0.7,1.9,3,NZDCAD
17846,1896000304.00,546.55,9.93727,2.31077,1.55235,-0.04988,1896000304,0.35,55,1.2,2,4,NZDCAD
6655,600000305.00,423.89,2.39486,1.59452,1.20773,-0.14372,600000305,0.35,177,1.1,0.6,3,NZDCAD
8174,766000304.00,351.12,3.44235,1.66729,1.00171,-0.07970,766000304,0.35,102,1.2,1,3,NZDCAD
14126,776000304.00,471.38,5.06860,1.87844,1.34480,-0.07572,776000304,0.35,93,1.2,1,4,NZDCAD
23767,2245000305.00,720.84,13.60076,2.53149,2.08794,-0.02460,2245000305,0.35,53,1.1,2,5,NZDCAD
17815,2125000304.00,526.20,8.09539,2.03801,1.53716,-0.08860,2125000304,0.34,65,1.1,2,4,NZDCAD
10282,699000305.00,369.62,2.36936,1.43093,1.08111,-0.31915,699000305,0.34,156,0.8,1.6,3,NZDCAD
